Points,0,,,1,,,2,,,3,,,4,,,5,,,
0,22.918,21.01,-18.344,22.918,17.449,-13.249,19.04,11.039,-8.832,12.517,14.422,-10.361,11.635,19.23,-19.363,
1,28.912,14.6,-9.172,16.572,23.503,-0.34,0,0,0,22.566,31.337,-10.531,20.45,30.625,-21.741,
2,29.97,21.01,-5.775,26.973,24.393,25.308,22.918,34.898,-6.115,22.566,32.406,-13.928,26.268,36.145,-20.552,
3,28.56,24.571,6.115,0,0,0,68.932,92.765,54.523,84.622,97.573,31.253,148.617,-2.315,73.207,
4,55.18,104.161,13.418,72.986,43.445,30.913,59.94,55.196,16.985,45.661,64.633,12.739,0,0,0,
